"";"subj.id";"age_s_c";"gender";"educ_s_c";"prior.climate.pos";"prior.climate.cert";"prior.climate.imp";"prior.climate.diff";"prior.climate.act";"prior.gmo.pos";"prior.gmo.cert";"prior.gmo.imp";"prior.gmo.diff";"prior.hom.pos";"prior.hom.cert";"prior.hom.imp";"prior.hom.diff";"condition";"topic";"version";"diff";"eff";"frustr";"order";"percc";"resp";"rt";"ideology";"num_c";"crt_c";"Duration__in_seconds";"prior.conc";"ideology.conc";"condition.binary";"eff.index"
"1149";728;0,287531228707699;1;-0,285714285714289;16;7;10;14;24;-35;-24;-2;-8;12;13;1;12;"hard";"hom";"ns";20;27;9;2;31;1;17,301;5,66666666666667;0,238717709305945;0,396358543417367;1088;"disc";"neutr";"1";23,5
"1150";729;-0,0232795821031119;1;-0,619047619047622;-17;12;13;-20;24;27;36;12;9;-22;-17;-17;-14;"hard";"clim";"ns";7;-10;-43;3;8;0;53,4;1,33333333333333;0,0164954870837227;-0,2703081232493;1522;"conc";"disc";"1";-1,5
"1151";729;-0,0232795821031119;1;-0,619047619047622;-17;12;13;-20;24;27;36;12;9;-22;-17;-17;-14;"hard";"gmo";"s";10;20;-42;2;-37;1;29,95;1,33333333333333;0,0164954870837227;-0,2703081232493;1522;"disc";"conc";"1";15
"1152";729;-0,0232795821031119;1;-0,619047619047622;-17;12;13;-20;24;27;36;12;9;-22;-17;-17;-14;"hard";"hom";"s";-22;18;-36;1;27;1;35,47;1,33333333333333;0,0164954870837227;-0,2703081232493;1522;"disc";"neutr";"1";-2
"1153";731;0,0307744719509421;1;-0,285714285714289;29;38;24;10;45;10;10;34;14;45;46;50;24;"easy";"clim";"ns";48;44;42;2;-5;1;16,364;3,66666666666667;-0,0946156240273884;0,0630252100840336;1011;"disc";"disc";"0";46
"1154";731;0,0307744719509421;1;-0,285714285714289;29;38;24;10;45;10;10;34;14;45;46;50;24;"easy";"gmo";"s";25;17;32;3;29;0;17,657;3,66666666666667;-0,0946156240273884;0,0630252100840336;1011;"conc";"conc";"0";21
"1155";731;0,0307744719509421;1;-0,285714285714289;29;38;24;10;45;10;10;34;14;45;46;50;24;"easy";"hom";"s";50;47;43;1;-9;1;15,902;3,66666666666667;-0,0946156240273884;0,0630252100840336;1011;"conc";"neutr";"0";48,5
"1156";732;-0,104360663184193;0;-0,285714285714289;-21;13;-1;21;-32;-11;22;12;31;-20;11;10;2;"hard";"clim";"ns";21;20;11;3;-15;0;77,163;5,33333333333333;0,0164954870837227;-0,2703081232493;2137;"conc";"conc";"1";20,5
"1157";732;-0,104360663184193;0;-0,285714285714289;-21;13;-1;21;-32;-11;22;12;31;-20;11;10;2;"hard";"gmo";"s";35;32;29;1;-19;0;69,186;5,33333333333333;0,0164954870837227;-0,2703081232493;2137;"disc";"disc";"1";33,5
"1158";732;-0,104360663184193;0;-0,285714285714289;-21;13;-1;21;-32;-11;22;12;31;-20;11;10;2;"hard";"hom";"ns";39;41;42;2;-36;0;58,5;5,33333333333333;0,0164954870837227;-0,2703081232493;2137;"conc";"neutr";"1";40
"1159";733;-0,40165796048149;0;-0,285714285714289;50;21;11;22;14;-50;13;12;-9;16;17;-35;-17;"hard";"clim";"s";40;23;50;3;50;0;16,266;6,33333333333333;-0,0946156240273884;0,0630252100840336;1623;"conc";"disc";"1";31,5
"1160";733;-0,40165796048149;0;-0,285714285714289;50;21;11;22;14;-50;13;12;-9;16;17;-35;-17;"hard";"gmo";"s";50;50;50;1;36;0;65,328;6,33333333333333;-0,0946156240273884;0,0630252100840336;1623;"conc";"disc";"1";50
"1161";733;-0,40165796048149;0;-0,285714285714289;50;21;11;22;14;-50;13;12;-9;16;17;-35;-17;"hard";"hom";"s";43;24;50;2;50;0;35,713;6,33333333333333;-0,0946156240273884;0,0630252100840336;1623;"conc";"neutr";"1";33,5
"1162";736;-0,40165796048149;0;0,0476190476190447;10;12;15;16;10;-8;-18;9;22;-13;-23;-9;9;"hard";"clim";"s";10;-12;-6;3;9;1;16,475;2;0,460939931528167;0,7296918767507;850;"conc";"conc";"1";-1
"1163";736;-0,40165796048149;0;0,0476190476190447;10;12;15;16;10;-8;-18;9;22;-13;-23;-9;9;"hard";"gmo";"ns";7;9;8;1;-14;0;15,903;2;0,460939931528167;0,7296918767507;850;"disc";"disc";"1";8
"1164";736;-0,40165796048149;0;0,0476190476190447;10;12;15;16;10;-8;-18;9;22;-13;-23;-9;9;"hard";"hom";"ns";-10;-2;-10;2;11;1;16,401;2;0,460939931528167;0,7296918767507;850;"disc";"neutr";"1";-6
"1165";737;0,0983420395185097;1;-0,285714285714289;42;31;22;32;41;-10;31;21;21;21;21;32;12;"hard";"clim";"s";20;11;10;2;1;0;17,164;4;0,349828820417056;0,7296918767507;1377;"conc";"neutr";"1";15,5
"1166";737;0,0983420395185097;1;-0,285714285714289;42;31;22;32;41;-10;31;21;21;21;21;32;12;"hard";"gmo";"ns";31;21;11;1;1;0;40,036;4;0,349828820417056;0,7296918767507;1377;"disc";"neutr";"1";26
"1167";737;0,0983420395185097;1;-0,285714285714289;42;31;22;32;41;-10;31;21;21;21;21;32;12;"hard";"hom";"ns";20;11;21;3;1;1;17,561;4;0,349828820417056;0,7296918767507;1377;"disc";"neutr";"1";15,5
"1168";738;-0,388144446967977;0;0,0476190476190447;-25;24;17;14;20;-36;22;9;-12;18;-39;-14;22;"hard";"clim";"s";-19;15;-49;2;37;1;72,132;3,33333333333333;0,572051042639278;0,7296918767507;1266;"disc";"conc";"1";-2
"1169";738;-0,388144446967977;0;0,0476190476190447;-25;24;17;14;20;-36;22;9;-12;18;-39;-14;22;"hard";"gmo";"ns";-49;15;-50;3;32;1;25,458;3,33333333333333;0,572051042639278;0,7296918767507;1266;"conc";"disc";"1";-17
"1170";738;-0,388144446967977;0;0,0476190476190447;-25;24;17;14;20;-36;22;9;-12;18;-39;-14;22;"hard";"hom";"ns";-20;12;-50;1;23;1;91,826;3,33333333333333;0,572051042639278;0,7296918767507;1266;"conc";"neutr";"1";-4
"1171";739;-0,388144446967977;1;-0,619047619047622;17;28;26;14;-17;-40;43;22;12;-19;12;13;33;"easy";"clim";"ns";44;46;22;1;43;1;58,726;4;0,349828820417056;0,7296918767507;1825;"disc";"neutr";"0";45
"1172";739;-0,388144446967977;1;-0,619047619047622;17;28;26;14;-17;-40;43;22;12;-19;12;13;33;"easy";"gmo";"ns";16;12;10;3;47;1;32,895;4;0,349828820417056;0,7296918767507;1825;"disc";"neutr";"0";14
"1173";739;-0,388144446967977;1;-0,619047619047622;17;28;26;14;-17;-40;43;22;12;-19;12;13;33;"easy";"hom";"ns";14;25;8;2;50;1;42,467;4;0,349828820417056;0,7296918767507;1825;"disc";"neutr";"0";19,5
"1174";740;-0,117874176697707;1;0,380952380952378;23;19;18;27;18;-14;25;27;26;24;19;26;21;"easy";"clim";"s";18;21;14;1;20;1;18,6;6;-0,2057267351385;-0,2703081232493;820;"conc";"disc";"0";19,5
"1175";740;-0,117874176697707;1;0,380952380952378;23;19;18;27;18;-14;25;27;26;24;19;26;21;"easy";"gmo";"s";10;12;2;3;2;0;16,396;6;-0,2057267351385;-0,2703081232493;820;"conc";"disc";"0";11
"1176";740;-0,117874176697707;1;0,380952380952378;23;19;18;27;18;-14;25;27;26;24;19;26;21;"easy";"hom";"s";2;19;2;2;2;1;30,227;6;-0,2057267351385;-0,2703081232493;820;"conc";"neutr";"0";10,5
"1177";741;-0,0367930956166255;1;-0,285714285714289;40;38;42;38;47;-1;-12;19;22;19;20;33;28;"hard";"clim";"s";33;40;21;1;1;1;52,228;4,66666666666667;0,0164954870837227;-0,2703081232493;2596;"conc";"disc";"1";36,5
"1178";741;-0,0367930956166255;1;-0,285714285714289;40;38;42;38;47;-1;-12;19;22;19;20;33;28;"hard";"gmo";"ns";30;29;23;2;17;1;303,465;4,66666666666667;0,0164954870837227;-0,2703081232493;2596;"disc";"conc";"1";29,5
"1179";741;-0,0367930956166255;1;-0,285714285714289;40;38;42;38;47;-1;-12;19;22;19;20;33;28;"hard";"hom";"ns";20;24;28;3;27;0;40,8;4,66666666666667;0,0164954870837227;-0,2703081232493;2596;"disc";"neutr";"1";22
"1180";742;0,355098796275266;1;-0,285714285714289;20;31;41;-31;21;-42;41;50;-31;32;31;9;-42;"easy";"clim";"ns";31;31;21;3;-21;1;18,695;3,33333333333333;0,460939931528167;0,7296918767507;2020;"disc";"disc";"0";31
"1181";742;0,355098796275266;1;-0,285714285714289;20;31;41;-31;21;-42;41;50;-31;32;31;9;-42;"easy";"gmo";"s";21;32;21;2;-9;1;28,895;3,33333333333333;0,460939931528167;0,7296918767507;2020;"conc";"conc";"0";26,5
"1182";742;0,355098796275266;1;-0,285714285714289;20;31;41;-31;21;-42;41;50;-31;32;31;9;-42;"easy";"hom";"s";42;41;31;1;-20;1;49,197;3,33333333333333;0,460939931528167;0,7296918767507;2020;"conc";"neutr";"0";41,5
"1183";743;-0,171928230751761;1;0,0476190476190447;-50;50;-50;-50;-50;31;50;-50;-50;0;11;-50;-50;"easy";"clim";"ns";1;1;50;3;-50;0;25,581;6;0,349828820417056;0,396358543417367;2672;"conc";"conc";"0";1
"1184";743;-0,171928230751761;1;0,0476190476190447;-50;50;-50;-50;-50;31;50;-50;-50;0;11;-50;-50;"easy";"gmo";"s";0;0;50;2;-50;1;42,029;6;0,349828820417056;0,396358543417367;2672;"disc";"disc";"0";0
"1185";743;-0,171928230751761;1;0,0476190476190447;-50;50;-50;-50;-50;31;50;-50;-50;0;11;-50;-50;"easy";"hom";"s";-41;-10;41;1;50;1;15,74;6;0,349828820417056;0,396358543417367;2672;"disc";"neutr";"0";-25,5
"1186";745;-0,198955257778788;0;-0,285714285714289;23;8;11;23;10;-11;-2;29;27;22;26;18;13;"hard";"clim";"ns";14;15;12;3;7;1;18,42;5,66666666666667;-0,0946156240273884;-0,2703081232493;905;"disc";"conc";"1";14,5
"1187";745;-0,198955257778788;0;-0,285714285714289;23;8;11;23;10;-11;-2;29;27;22;26;18;13;"hard";"gmo";"ns";16;8;20;2;-4;1;22,024;5,66666666666667;-0,0946156240273884;-0,2703081232493;905;"disc";"conc";"1";12
"1188";745;-0,198955257778788;0;-0,285714285714289;23;8;11;23;10;-11;-2;29;27;22;26;18;13;"hard";"hom";"ns";25;10;21;1;9;1;24,825;5,66666666666667;-0,0946156240273884;-0,2703081232493;905;"disc";"neutr";"1";17,5
"1189";746;0,260504201680672;0;0,0476190476190447;1;21;31;-41;21;11;1;10;-31;32;33;31;-42;"easy";"clim";"ns";31;31;1;2;-31;0;18,226;3,66666666666667;0,0164954870837227;0,0630252100840336;3237;"disc";"disc";"0";31
"1190";746;0,260504201680672;0;0,0476190476190447;1;21;31;-41;21;11;1;10;-31;32;33;31;-42;"easy";"gmo";"ns";31;32;1;3;-21;1;23,97;3,66666666666667;0,0164954870837227;0,0630252100840336;3237;"disc";"disc";"0";31,5
"1191";746;0,260504201680672;0;0,0476190476190447;1;21;31;-41;21;11;1;10;-31;32;33;31;-42;"easy";"hom";"ns";42;31;1;1;-40;0;94,703;3,66666666666667;0,0164954870837227;0,0630252100840336;3237;"disc";"neutr";"0";36,5
"1192";749;-0,40165796048149;1;-0,285714285714289;30;43;-25;-41;-26;12;17;-25;-17;-29;13;-50;0;"easy";"clim";"ns";29;28;-34;2;19;0;51,143;5,33333333333333;0,349828820417056;0,7296918767507;1793;"disc";"conc";"0";28,5
"1193";749;-0,40165796048149;1;-0,285714285714289;30;43;-25;-41;-26;12;17;-25;-17;-29;13;-50;0;"easy";"gmo";"ns";-14;22;-44;3;28;0;28,195;5,33333333333333;0,349828820417056;0,7296918767507;1793;"disc";"conc";"0";4
"1194";749;-0,40165796048149;1;-0,285714285714289;30;43;-25;-41;-26;12;17;-25;-17;-29;13;-50;0;"easy";"hom";"s";10;19;-43;1;32;1;60,455;5,33333333333333;0,349828820417056;0,7296918767507;1793;"conc";"neutr";"0";14,5
"1195";750;-0,347603906427436;1;-0,619047619047622;23;24;-27;-16;10;-14;18;16;-33;3;-50;-47;50;"hard";"clim";"s";21;-30;-24;3;26;0;22,172;6;-0,427948957360722;-0,2703081232493;1044;"conc";"disc";"1";-4,5
"1196";750;-0,347603906427436;1;-0,619047619047622;23;24;-27;-16;10;-14;18;16;-33;3;-50;-47;50;"hard";"gmo";"ns";31;-31;21;1;-14;0;15,996;6;-0,427948957360722;-0,2703081232493;1044;"disc";"conc";"1";0
"1197";750;-0,347603906427436;1;-0,619047619047622;23;24;-27;-16;10;-14;18;16;-33;3;-50;-47;50;"hard";"hom";"s";27;-25;-19;2;24;0;63,356;6;-0,427948957360722;-0,2703081232493;1044;"conc";"neutr";"1";1
"1198";754;-0,280036338859869;1;-0,619047619047622;-7;2;2;-12;12;-16;2;6;2;2;8;2;2;"easy";"clim";"s";19;28;2;2;8;1;16,701;4,33333333333333;-0,2057267351385;-0,2703081232493;560;"disc";"disc";"0";23,5
"1199";754;-0,280036338859869;1;-0,619047619047622;-7;2;2;-12;12;-16;2;6;2;2;8;2;2;"easy";"gmo";"ns";12;18;2;3;2;0;16,043;4,33333333333333;-0,2057267351385;-0,2703081232493;560;"conc";"conc";"0";15
"1200";754;-0,280036338859869;1;-0,619047619047622;-7;2;2;-12;12;-16;2;6;2;2;8;2;2;"easy";"hom";"s";47;29;10;1;2;0;21,501;4,33333333333333;-0,2057267351385;-0,2703081232493;560;"disc";"neutr";"0";38
"1201";757;-0,0232795821031119;1;-0,285714285714289;30;19;29;2;36;-12;37;18;-13;17;-5;-27;30;"easy";"clim";"s";31;28;-17;3;-6;1;25,881;5,33333333333333;0,127606598194834;0,0630252100840336;1423;"conc";"disc";"0";29,5
"1202";757;-0,0232795821031119;1;-0,285714285714289;30;19;29;2;36;-12;37;18;-13;17;-5;-27;30;"easy";"gmo";"ns";18;37;-18;2;-13;1;36,651;5,33333333333333;0,127606598194834;0,0630252100840336;1423;"disc";"conc";"0";27,5
"1203";757;-0,0232795821031119;1;-0,285714285714289;30;19;29;2;36;-12;37;18;-13;17;-5;-27;30;"easy";"hom";"s";31;23;-1;1;-25;0;35,007;5,33333333333333;0,127606598194834;0,0630252100840336;1423;"conc";"neutr";"0";27
"1204";758;0,206450147626618;1;-0,285714285714289;28;50;42;-42;50;50;50;-19;-38;-50;50;2;-50;"easy";"clim";"ns";-44;-47;-29;1;41;0;19,098;2,66666666666667;0,238717709305945;0,7296918767507;1260;"disc";"disc";"0";-45,5
"1205";758;0,206450147626618;1;-0,285714285714289;28;50;42;-42;50;50;50;-19;-38;-50;50;2;-50;"easy";"gmo";"ns";-25;-24;-34;2;35;0;16,197;2,66666666666667;0,238717709305945;0,7296918767507;1260;"disc";"disc";"0";-24,5
"1206";758;0,206450147626618;1;-0,285714285714289;28;50;42;-42;50;50;50;-19;-38;-50;50;2;-50;"easy";"hom";"ns";-43;-36;-29;3;35;1;16,095;2,66666666666667;0,238717709305945;0,7296918767507;1260;"disc";"neutr";"0";-39,5
"1207";764;-0,13138769021122;1;-0,619047619047622;50;50;50;-50;50;-50;50;50;-50;50;50;50;-50;"hard";"clim";"s";50;50;-50;1;50;1;84,614;4,33333333333333;-0,316837846249611;-0,2703081232493;999;"conc";"disc";"1";50
"1208";764;-0,13138769021122;1;-0,619047619047622;50;50;50;-50;50;-50;50;50;-50;50;50;50;-50;"hard";"gmo";"ns";50;50;-50;2;50;0;17,535;4,33333333333333;-0,316837846249611;-0,2703081232493;999;"disc";"conc";"1";50
"1209";764;-0,13138769021122;1;-0,619047619047622;50;50;50;-50;50;-50;50;50;-50;50;50;50;-50;"hard";"hom";"ns";1;1;1;3;1;1;17,112;4,33333333333333;-0,316837846249611;-0,2703081232493;999;"disc";"neutr";"1";1
"1210";766;0,260504201680672;1;-0,285714285714289;-27;38;19;-37;18;-50;50;29;-29;23;26;19;-22;"easy";"clim";"ns";10;13;11;2;25;1;50,634;3,66666666666667;-0,316837846249611;0,0630252100840336;1371;"conc";"disc";"0";11,5
"1211";766;0,260504201680672;1;-0,285714285714289;-27;38;19;-37;18;-50;50;29;-29;23;26;19;-22;"easy";"gmo";"s";10;9;14;3;29;1;16,716;3,66666666666667;-0,316837846249611;0,0630252100840336;1371;"disc";"conc";"0";9,5
"1212";766;0,260504201680672;1;-0,285714285714289;-27;38;19;-37;18;-50;50;29;-29;23;26;19;-22;"easy";"hom";"ns";18;27;11;1;31;0;53;3,66666666666667;-0,316837846249611;0,0630252100840336;1371;"conc";"neutr";"0";22,5
"1213";768;-0,388144446967977;0;0,0476190476190447;34;49;40;-50;43;17;35;-43;-32;2;50;-19;-45;"easy";"clim";"s";21;33;-13;1;22;1;22,801;2,33333333333333;0,0164954870837227;0,0630252100840336;1563;"conc";"conc";"0";27
"1214";768;-0,388144446967977;0;0,0476190476190447;34;49;40;-50;43;17;35;-43;-32;2;50;-19;-45;"easy";"gmo";"ns";9;21;-36;2;22;1;16,776;2,33333333333333;0,0164954870837227;0,0630252100840336;1563;"disc";"disc";"0";15
"1215";768;-0,388144446967977;0;0,0476190476190447;34;49;40;-50;43;17;35;-43;-32;2;50;-19;-45;"easy";"hom";"ns";-28;-39;-48;3;23;1;19,501;2,33333333333333;0,0164954870837227;0,0630252100840336;1563;"disc";"neutr";"0";-33,5
"1216";769;-0,13138769021122;0;-0,285714285714289;-37;29;2;-35;-29;-8;20;-13;-30;-43;34;-39;-41;"easy";"clim";"s";19;10;15;1;16;1;25,4;6,66666666666667;0,0164954870837227;-0,2703081232493;2065;"disc";"disc";"0";14,5
"1217";769;-0,13138769021122;0;-0,285714285714289;-37;29;2;-35;-29;-8;20;-13;-30;-43;34;-39;-41;"easy";"gmo";"ns";14;36;18;2;13;1;159,667;6,66666666666667;0,0164954870837227;-0,2703081232493;2065;"conc";"conc";"0";25
"1218";769;-0,13138769021122;0;-0,285714285714289;-37;29;2;-35;-29;-8;20;-13;-30;-43;34;-39;-41;"easy";"hom";"ns";12;-6;12;3;-9;0;25,297;6,66666666666667;0,0164954870837227;-0,2703081232493;2065;"conc";"neutr";"0";3
"1219";770;-0,388144446967977;1;-0,619047619047622;-14;32;-9;-15;10;32;31;-20;-12;-50;50;-50;-24;"hard";"clim";"s";18;27;50;3;14;1;30,859;5,66666666666667;0,127606598194834;-0,2703081232493;1063;"disc";"disc";"1";22,5
"1220";770;-0,388144446967977;1;-0,619047619047622;-14;32;-9;-15;10;32;31;-20;-12;-50;50;-50;-24;"hard";"gmo";"s";11;21;38;2;18;0;44,983;5,66666666666667;0,127606598194834;-0,2703081232493;1063;"disc";"disc";"1";16
"1221";770;-0,388144446967977;1;-0,619047619047622;-14;32;-9;-15;10;32;31;-20;-12;-50;50;-50;-24;"hard";"hom";"s";50;10;50;1;-10;1;49,78;5,66666666666667;0,127606598194834;-0,2703081232493;1063;"disc";"neutr";"1";30
"1222";772;0,206450147626618;0;-0,285714285714289;50;50;50;-50;50;-50;50;50;-50;-50;50;50;-50;"easy";"clim";"ns";50;50;50;1;-50;0;21,844;7;-0,2057267351385;-0,2703081232493;1017;"disc";"conc";"0";50
"1223";772;0,206450147626618;0;-0,285714285714289;50;50;50;-50;50;-50;50;50;-50;-50;50;50;-50;"easy";"gmo";"ns";50;50;50;2;-50;0;18,15;7;-0,2057267351385;-0,2703081232493;1017;"disc";"conc";"0";50
"1224";772;0,206450147626618;0;-0,285714285714289;50;50;50;-50;50;-50;50;50;-50;-50;50;50;-50;"easy";"hom";"ns";50;50;50;3;-50;1;19,16;7;-0,2057267351385;-0,2703081232493;1017;"disc";"neutr";"0";50
"1225";773;-0,388144446967977;0;-0,285714285714289;19;13;11;-30;10;-9;20;32;-30;1;-50;-50;10;"easy";"clim";"ns";22;50;42;2;21;1;31,034;4;-0,2057267351385;-0,2703081232493;1401;"disc";"neutr";"0";36
"1226";773;-0,388144446967977;0;-0,285714285714289;19;13;11;-30;10;-9;20;32;-30;1;-50;-50;10;"easy";"gmo";"s";21;32;50;1;12;1;24,7;4;-0,2057267351385;-0,2703081232493;1401;"conc";"neutr";"0";26,5
"1227";773;-0,388144446967977;0;-0,285714285714289;19;13;11;-30;10;-9;20;32;-30;1;-50;-50;10;"easy";"hom";"s";22;31;44;3;12;1;28,547;4;-0,2057267351385;-0,2703081232493;1401;"conc";"neutr";"0";26,5
"1228";774;0,0172609584374286;1;-0,285714285714289;50;50;31;-50;50;-8;10;-7;-19;1;1;-40;-40;"easy";"clim";"ns";10;11;11;3;1;0;137,884;2,66666666666667;0,0164954870837227;0,0630252100840336;2440;"disc";"disc";"0";10,5
"1229";774;0,0172609584374286;1;-0,285714285714289;50;50;31;-50;50;-8;10;-7;-19;1;1;-40;-40;"easy";"gmo";"s";1;30;11;1;1;1;30,613;2,66666666666667;0,0164954870837227;0,0630252100840336;2440;"conc";"conc";"0";15,5
"1230";774;0,0172609584374286;1;-0,285714285714289;50;50;31;-50;50;-8;10;-7;-19;1;1;-40;-40;"easy";"hom";"s";17;1;13;2;-9;1;19,178;2,66666666666667;0,0164954870837227;0,0630252100840336;2440;"conc";"neutr";"0";9
"1231";778;-0,40165796048149;0;0,0476190476190447;12;34;1;29;24;-9;36;29;-24;-11;2;17;-13;"easy";"clim";"ns";-15;-29;-12;2;49;1;19,734;2;-0,0946156240273884;-0,2703081232493;1398;"disc";"disc";"0";-22
"1232";778;-0,40165796048149;0;0,0476190476190447;12;34;1;29;24;-9;36;29;-24;-11;2;17;-13;"easy";"gmo";"ns";19;21;6;3;-32;0;17,301;2;-0,0946156240273884;-0,2703081232493;1398;"disc";"disc";"0";20
"1233";778;-0,40165796048149;0;0,0476190476190447;12;34;1;29;24;-9;36;29;-24;-11;2;17;-13;"easy";"hom";"ns";21;13;19;1;32;1;24,601;2;-0,0946156240273884;-0,2703081232493;1398;"disc";"neutr";"0";17
"1234";782;0,192936634113104;0;-0,285714285714289;-50;50;-50;-50;-50;-50;50;-50;-50;-33;50;-50;-50;"hard";"clim";"s";29;35;3;1;-9;0;20,301;1,33333333333333;0,127606598194834;0,0630252100840336;1368;"disc";"conc";"1";32
"1235";782;0,192936634113104;0;-0,285714285714289;-50;50;-50;-50;-50;-50;50;-50;-50;-33;50;-50;-50;"hard";"gmo";"s";44;50;27;3;-46;0;17,547;1,33333333333333;0,127606598194834;0,0630252100840336;1368;"disc";"conc";"1";47
"1236";782;0,192936634113104;0;-0,285714285714289;-50;50;-50;-50;-50;-50;50;-50;-50;-33;50;-50;-50;"hard";"hom";"s";50;50;14;2;-41;0;18,791;1,33333333333333;0,127606598194834;0,0630252100840336;1368;"disc";"neutr";"1";50
"1237";786;-0,253009311832842;1;-0,619047619047622;-7;-5;-9;-22;-10;-2;2;3;-16;-6;-8;-8;-5;"easy";"clim";"s";15;17;9;3;-20;1;16,196;3,33333333333333;-0,2057267351385;-0,2703081232493;853;"disc";"conc";"0";16
"1238";786;-0,253009311832842;1;-0,619047619047622;-7;-5;-9;-22;-10;-2;2;3;-16;-6;-8;-8;-5;"easy";"gmo";"ns";2;36;10;1;-18;0;15,701;3,33333333333333;-0,2057267351385;-0,2703081232493;853;"conc";"disc";"0";19
"1239";786;-0,253009311832842;1;-0,619047619047622;-7;-5;-9;-22;-10;-2;2;3;-16;-6;-8;-8;-5;"easy";"hom";"ns";17;19;20;2;-9;1;15,959;3,33333333333333;-0,2057267351385;-0,2703081232493;853;"conc";"neutr";"0";18
"1240";787;0,40915285032932;0;0,380952380952378;50;50;34;39;50;-11;9;19;29;-22;23;18;40;"easy";"clim";"s";40;30;37;3;-43;1;48,198;4;0,0164954870837227;0,0630252100840336;2613;"conc";"neutr";"0";35
"1241";787;0,40915285032932;0;0,380952380952378;50;50;34;39;50;-11;9;19;29;-22;23;18;40;"easy";"gmo";"ns";50;20;50;1;-43;0;27,78;4;0,0164954870837227;0,0630252100840336;2613;"disc";"neutr";"0";35
"1242";787;0,40915285032932;0;0,380952380952378;50;50;34;39;50;-11;9;19;29;-22;23;18;40;"easy";"hom";"ns";41;40;42;2;-34;1;43,02;4;0,0164954870837227;0,0630252100840336;2613;"disc";"neutr";"0";40,5
"1243";789;0,0172609584374286;1;-0,285714285714289;35;36;34;4;25;6;13;14;13;21;25;23;1;"hard";"clim";"ns";26;29;28;2;30;0;22,99;6,33333333333333;-0,2057267351385;-0,2703081232493;874;"disc";"conc";"1";27,5
"1244";789;0,0172609584374286;1;-0,285714285714289;35;36;34;4;25;6;13;14;13;21;25;23;1;"hard";"gmo";"s";22;42;1;1;-16;0;26,436;6,33333333333333;-0,2057267351385;-0,2703081232493;874;"conc";"disc";"1";32
"1245";789;0,0172609584374286;1;-0,285714285714289;35;36;34;4;25;6;13;14;13;21;25;23;1;"hard";"hom";"s";35;34;37;3;38;1;22,015;6,33333333333333;-0,2057267351385;-0,2703081232493;874;"conc";"neutr";"1";34,5
"1246";795;-0,239495798319328;1;-0,285714285714289;50;50;40;-40;50;31;31;30;-32;29;21;21;32;"easy";"clim";"ns";42;50;-30;3;22;0;21,728;6,33333333333333;0,127606598194834;-0,2703081232493;991;"disc";"conc";"0";46
"1247";795;-0,239495798319328;1;-0,285714285714289;50;50;40;-40;50;31;31;30;-32;29;21;21;32;"easy";"gmo";"s";32;50;-50;1;21;0;24,665;6,33333333333333;0,127606598194834;-0,2703081232493;991;"conc";"disc";"0";41
"1248";795;-0,239495798319328;1;-0,285714285714289;50;50;40;-40;50;31;31;30;-32;29;21;21;32;"easy";"hom";"ns";32;41;-50;2;32;1;21,425;6,33333333333333;0,127606598194834;-0,2703081232493;991;"disc";"neutr";"0";36,5
"1249";796;0,0713150124914826;1;0,0476190476190447;12;11;50;-21;11;-20;31;21;-31;1;-42;-20;42;"easy";"clim";"s";41;31;32;3;-20;1;59,427;6,33333333333333;-0,0946156240273884;-0,2703081232493;1415;"conc";"disc";"0";36
"1250";796;0,0713150124914826;1;0,0476190476190447;12;11;50;-21;11;-20;31;21;-31;1;-42;-20;42;"easy";"gmo";"ns";50;41;41;1;-29;0;60,768;6,33333333333333;-0,0946156240273884;-0,2703081232493;1415;"disc";"conc";"0";45,5
"1251";796;0,0713150124914826;1;0,0476190476190447;12;11;50;-21;11;-20;31;21;-31;1;-42;-20;42;"easy";"hom";"ns";50;42;42;2;-33;1;22,018;6,33333333333333;-0,0946156240273884;-0,2703081232493;1415;"disc";"neutr";"0";46
"1252";797;0,246990688167158;0;0,0476190476190447;30;31;20;-18;30;-49;50;39;-17;2;2;2;2;"hard";"clim";"ns";23;24;30;1;2;0;37,891;2,66666666666667;0,127606598194834;-0,2703081232493;1329;"disc";"disc";"1";23,5
"1253";797;0,246990688167158;0;0,0476190476190447;30;31;20;-18;30;-49;50;39;-17;2;2;2;2;"hard";"gmo";"s";13;2;13;2;12;0;31,601;2,66666666666667;0,127606598194834;-0,2703081232493;1329;"conc";"conc";"1";7,5
"1254";797;0,246990688167158;0;0,0476190476190447;30;31;20;-18;30;-49;50;39;-17;2;2;2;2;"hard";"hom";"ns";2;2;2;3;50;0;15,968;2,66666666666667;0,127606598194834;-0,2703081232493;1329;"disc";"neutr";"1";2
"1255";801;0,274017715194185;1;-0,285714285714289;13;11;15;21;9;29;13;11;11;10;7;9;9;"hard";"clim";"s";26;50;-15;3;28;0;64,19;3,66666666666667;-0,177948957360722;-0,2703081232493;1260;"conc";"conc";"1";38
"1256";801;0,274017715194185;1;-0,285714285714289;13;11;15;21;9;29;13;11;11;10;7;9;9;"hard";"gmo";"ns";29;50;-19;1;25;1;78,58;3,66666666666667;-0,177948957360722;-0,2703081232493;1260;"disc";"disc";"1";39,5
"1257";801;0,274017715194185;1;-0,285714285714289;13;11;15;21;9;29;13;11;11;10;7;9;9;"hard";"hom";"s";19;50;-20;2;27;0;30,509;3,66666666666667;-0,177948957360722;-0,2703081232493;1260;"conc";"neutr";"1";34,5
