"";"subj.id";"age_s_c";"gender";"educ_s_c";"prior.climate.pos";"prior.climate.cert";"prior.climate.imp";"prior.climate.diff";"prior.climate.act_1";"prior.gmo.pos";"prior.gmo.cert";"prior.gmo.imp";"prior.gmo.diff";"prior.hom.pos";"prior.hom.cert";"prior.hom.imp";"prior.hom.diff";"condition";"topic";"version";"diff";"eff";"frustr";"order";"percc";"resp";"rt";"ideology";"num_c";"prior.conc";"ideology.conc";"condition.binary"
"831";574;-0,093044263775971;0;-0,291779584462511;-32;39;32;-49;-18;-33;48;-30;-46;23;37;24;-40;"easy";"hom";"ns";-43;-26;-11;1;17;0;121,077;5,33333333333333;-0,403191809695875;"conc";"neutr";"0"
"832";575;-0,339421075370174;1;-0,625112917795844;20;34;26;8;-48;-28;31;22;-17;19;33;12;-13;"hard";"clim";"s";22;50;-44;1;31;0;85,591;6,33333333333333;-0,180969587473653;"disc";"disc";"1"
"833";575;-0,339421075370174;1;-0,625112917795844;20;34;26;8;-48;-28;31;22;-17;19;33;12;-13;"hard";"gmo";"ns";12;39;-19;3;22;0;65,389;6,33333333333333;-0,180969587473653;"conc";"conc";"1"
"834";575;-0,339421075370174;1;-0,625112917795844;20;34;26;8;-48;-28;31;22;-17;19;33;12;-13;"hard";"hom";"ns";34;50;-22;2;48;0;94,201;6,33333333333333;-0,180969587473653;"conc";"neutr";"1"
"835";580;-0,397392089862927;1;0,0415537488708225;41;27;11;-20;41;21;21;-41;10;11;21;-10;11;"easy";"clim";"ns";-50;-41;-50;1;37;0;378,161;5;0,263474856970791;"conc";"conc";"0"
"836";580;-0,397392089862927;1;0,0415537488708225;41;27;11;-20;41;21;21;-41;10;11;21;-10;11;"easy";"gmo";"s";-50;-41;-50;2;42;0;82,868;5;0,263474856970791;"disc";"disc";"0"
"837";580;-0,397392089862927;1;0,0415537488708225;41;27;11;-20;41;21;21;-41;10;11;21;-10;11;"easy";"hom";"s";-50;-50;-50;3;47;0;748,924;5;0,263474856970791;"disc";"neutr";"0"
"838";581;-0,165508031891913;1;-0,291779584462511;-25;27;40;-20;-23;-20;34;26;-11;-11;11;-11;-18;"hard";"clim";"s";35;42;46;3;-23;0;112,302;6,33333333333333;-0,180969587473653;"disc";"disc";"1"
"839";581;-0,165508031891913;1;-0,291779584462511;-25;27;40;-20;-23;-20;34;26;-11;-11;11;-11;-18;"hard";"gmo";"s";14;13;1;1;-1;0;140,902;6,33333333333333;-0,180969587473653;"disc";"disc";"1"
"840";581;-0,165508031891913;1;-0,291779584462511;-25;27;40;-20;-23;-20;34;26;-11;-11;11;-11;-18;"hard";"hom";"ns";14;18;27;2;-11;0;97,901;6,33333333333333;-0,180969587473653;"conc";"neutr";"1"
"841";587;-0,208986292761478;0;-0,291779584462511;2;1;1;1;1;3;3;3;3;1;1;2;2;"hard";"clim";"s";3;3;3;2;5;0;15,41;4;-0,0698584763625419;"disc";"neutr";"1"
"842";587;-0,208986292761478;0;-0,291779584462511;2;1;1;1;1;3;3;3;3;1;1;2;2;"hard";"gmo";"ns";3;3;3;3;3;0;14,385;4;-0,0698584763625419;"conc";"neutr";"1"
"843";587;-0,208986292761478;0;-0,291779584462511;2;1;1;1;1;3;3;3;3;1;1;2;2;"hard";"hom";"ns";2;3;3;1;3;0;30,921;4;-0,0698584763625419;"conc";"neutr";"1"
"844";588;-0,0640587565295941;0;-0,291779584462511;50;46;25;-29;50;1;48;11;-43;45;46;22;23;"easy";"clim";"ns";-50;-50;-24;1;49;0;74,869;2,33333333333333;-0,292080698584764;"neutr";"disc";"0"
"845";588;-0,0640587565295941;0;-0,291779584462511;50;46;25;-29;50;1;48;11;-43;45;46;22;23;"easy";"gmo";"ns";-50;-50;-25;3;50;1;213,799;2,33333333333333;-0,292080698584764;"neutr";"disc";"0"
"846";588;-0,0640587565295941;0;-0,291779584462511;50;46;25;-29;50;1;48;11;-43;45;46;22;23;"easy";"hom";"s";-50;-50;-50;2;50;0;125,624;2,33333333333333;-0,292080698584764;"neutr";"neutr";"0"
"847";590;-0,310435568123797;0;-0,625112917795844;-10;-9;-1;-3;1;5;27;-38;-50;-25;11;-14;1;"easy";"clim";"s";-49;-50;-48;2;50;1;116,501;3,66666666666667;-0,403191809695875;"disc";"conc";"0"
"848";590;-0,310435568123797;0;-0,625112917795844;-10;-9;-1;-3;1;5;27;-38;-50;-25;11;-14;1;"easy";"gmo";"ns";-43;-30;-46;1;21;1;138,086;3,66666666666667;-0,403191809695875;"conc";"disc";"0"
"849";590;-0,310435568123797;0;-0,625112917795844;-10;-9;-1;-3;1;5;27;-38;-50;-25;11;-14;1;"easy";"hom";"s";19;23;-36;3;-45;1;185,101;3,66666666666667;-0,403191809695875;"disc";"neutr";"0"
"850";598;-0,426377597109304;1;-0,625112917795844;50;50;50;2;50;-50;50;50;2;2;2;3;3;"easy";"clim";"ns";2;2;20;3;2;0;19,054;3;-0,0698584763625419;"neutr";"disc";"0"
"851";598;-0,426377597109304;1;-0,625112917795844;50;50;50;2;50;-50;50;50;2;2;2;3;3;"easy";"gmo";"ns";22;-26;18;1;18;1;53,575;3;-0,0698584763625419;"neutr";"disc";"0"
"852";598;-0,426377597109304;1;-0,625112917795844;50;50;50;2;50;-50;50;50;2;2;2;3;3;"easy";"hom";"ns";2;2;26;2;2;0;11,915;3;-0,0698584763625419;"neutr";"neutr";"0"
"853";606;-0,151015278268725;1;-0,625112917795844;-50;50;50;-50;-50;-50;50;32;-50;1;1;1;2;"hard";"clim";"s";2;2;2;2;2;0;36,701;7;-0,180969587473653;"disc";"disc";"1"
"854";606;-0,151015278268725;1;-0,625112917795844;-50;50;50;-50;-50;-50;50;32;-50;1;1;1;2;"hard";"gmo";"s";4;2;2;3;50;0;18,493;7;-0,180969587473653;"disc";"disc";"1"
"855";606;-0,151015278268725;1;-0,625112917795844;-50;50;50;-50;-50;-50;50;32;-50;1;1;1;2;"hard";"hom";"s";1;0;0;1;0;1;55,59;7;-0,180969587473653;"disc";"neutr";"1"
"856";613;-0,107537017399159;1;0,374887082204156;50;50;50;50;50;-50;-50;-50;-50;50;50;50;50;"easy";"clim";"s";-49;-49;-48;1;50;1;17,585;6,33333333333333;0,0412526347485692;"neutr";"disc";"0"
"857";613;-0,107537017399159;1;0,374887082204156;50;50;50;50;50;-50;-50;-50;-50;50;50;50;50;"easy";"gmo";"ns";-49;-50;-50;3;50;1;5,472;6,33333333333333;0,0412526347485692;"neutr";"conc";"0"
"858";613;-0,107537017399159;1;0,374887082204156;50;50;50;50;50;-50;-50;-50;-50;50;50;50;50;"easy";"hom";"s";-50;-48;-50;2;50;0;4,169;6,33333333333333;0,0412526347485692;"neutr";"neutr";"0"
"859";614;-0,180000785515101;0;0,374887082204156;22;12;21;13;32;-20;30;21;6;1;1;1;24;"easy";"clim";"ns";1;1;1;3;1;0;19,964;4,66666666666667;0,15236374585968;"conc";"conc";"0"
"860";614;-0,180000785515101;0;0,374887082204156;22;12;21;13;32;-20;30;21;6;1;1;1;24;"easy";"gmo";"s";-7;10;7;1;1;1;84,232;4,66666666666667;0,15236374585968;"disc";"disc";"0"
"861";614;-0,180000785515101;0;0,374887082204156;22;12;21;13;32;-20;30;21;6;1;1;1;24;"easy";"hom";"ns";1;1;1;2;1;1;49,252;4,66666666666667;0,15236374585968;"conc";"neutr";"0"
"862";615;-0,237971800007855;0;0,374887082204156;22;32;14;-12;-41;-30;45;21;-19;22;25;21;-19;"easy";"clim";"s";-43;-50;-49;1;50;1;47,678;5,66666666666667;0,15236374585968;"disc";"disc";"0"
"863";615;-0,237971800007855;0;0,374887082204156;22;32;14;-12;-41;-30;45;21;-19;22;25;21;-19;"easy";"gmo";"s";17;15;29;2;-23;1;114,548;5,66666666666667;0,15236374585968;"disc";"disc";"0"
"864";615;-0,237971800007855;0;0,374887082204156;22;32;14;-12;-41;-30;45;21;-19;22;25;21;-19;"easy";"hom";"s";22;18;20;3;-28;0;128,275;5,66666666666667;0,15236374585968;"disc";"neutr";"0"
"865";616;-0,223479046384667;0;0,374887082204156;41;50;31;-50;50;50;50;31;-50;-50;50;31;-50;"hard";"clim";"s";-50;-41;-50;3;50;1;76,025;1,33333333333333;0,485697079193014;"disc";"conc";"1"
"866";616;-0,223479046384667;0;0,374887082204156;41;50;31;-50;50;50;50;31;-50;-50;50;31;-50;"hard";"gmo";"ns";-50;-41;-50;2;50;1;86,764;1,33333333333333;0,485697079193014;"conc";"disc";"1"
"867";616;-0,223479046384667;0;0,374887082204156;41;50;31;-50;50;50;50;31;-50;-50;50;31;-50;"hard";"hom";"s";-50;-41;-50;1;50;1;123,307;1,33333333333333;0,485697079193014;"disc";"neutr";"1"
"868";617;-0,0495660029064057;0;-0,291779584462511;2;-14;2;9;2;-36;2;-33;2;-22;2;-16;2;"hard";"clim";"ns";-48;-49;-50;3;-47;1;27,501;6;-0,403191809695875;"conc";"conc";"1"
"869";617;-0,0495660029064057;0;-0,291779584462511;2;-14;2;9;2;-36;2;-33;2;-22;2;-16;2;"hard";"gmo";"ns";-50;-50;-50;2;-12;0;38,801;6;-0,403191809695875;"conc";"conc";"1"
"870";617;-0,0495660029064057;0;-0,291779584462511;2;-14;2;9;2;-36;2;-33;2;-22;2;-16;2;"hard";"hom";"ns";-50;-48;-48;1;2;0;58,201;6;-0,403191809695875;"conc";"neutr";"1"
"871";618;-0,180000785515101;0;0,0415537488708225;-13;-14;-11;14;-8;-44;50;35;-31;14;24;18;-13;"hard";"clim";"ns";15;10;-33;2;50;0;174,96;4,66666666666667;-0,403191809695875;"conc";"conc";"1"
"872";618;-0,180000785515101;0;0,0415537488708225;-13;-14;-11;14;-8;-44;50;35;-31;14;24;18;-13;"hard";"gmo";"s";50;50;50;3;50;1;12,617;4,66666666666667;-0,403191809695875;"disc";"disc";"1"
"873";618;-0,180000785515101;0;0,0415537488708225;-13;-14;-11;14;-8;-44;50;35;-31;14;24;18;-13;"hard";"hom";"s";-5;-9;-40;1;48;0;107,899;4,66666666666667;-0,403191809695875;"disc";"neutr";"1"
"874";619;-0,165508031891913;0;0,374887082204156;38;35;35;-35;40;-47;35;31;17;32;27;27;23;"easy";"clim";"s";-40;-44;-41;1;40;1;6,702;6;0,0412526347485692;"disc";"disc";"0"
"875";619;-0,165508031891913;0;0,374887082204156;38;35;35;-35;40;-47;35;31;17;32;27;27;23;"easy";"gmo";"ns";-33;-43;-32;3;37;0;5,066;6;0,0412526347485692;"conc";"conc";"0"
"876";619;-0,165508031891913;0;0,374887082204156;38;35;35;-35;40;-47;35;31;17;32;27;27;23;"easy";"hom";"ns";-39;-43;-31;2;23;1;6,353;6;0,0412526347485692;"conc";"neutr";"0"
"877";620;-0,223479046384667;0;0,374887082204156;12;11;-11;6;11;11;11;-10;-19;41;50;-31;-40;"easy";"clim";"s";50;41;42;2;-46;0;28,521;5,33333333333333;-0,0698584763625419;"disc";"disc";"0"
"878";620;-0,223479046384667;0;0,374887082204156;12;11;-11;6;11;11;11;-10;-19;41;50;-31;-40;"easy";"gmo";"s";22;23;42;3;-45;0;17,416;5,33333333333333;-0,0698584763625419;"disc";"disc";"0"
"879";620;-0,223479046384667;0;0,374887082204156;12;11;-11;6;11;11;11;-10;-19;41;50;-31;-40;"easy";"hom";"s";21;10;43;1;-50;0;53,107;5,33333333333333;-0,0698584763625419;"disc";"neutr";"0"
"880";621;-0,093044263775971;0;-0,291779584462511;32;50;50;-18;25;12;29;16;24;-24;38;-29;30;"hard";"clim";"s";16;27;-50;3;-13;0;95,301;2,66666666666667;0,15236374585968;"disc";"conc";"1"
"881";621;-0,093044263775971;0;-0,291779584462511;32;50;50;-18;25;12;29;16;24;-24;38;-29;30;"hard";"gmo";"ns";38;14;-21;1;26;1;99,201;2,66666666666667;0,15236374585968;"conc";"disc";"1"
"882";621;-0,093044263775971;0;-0,291779584462511;32;50;50;-18;25;12;29;16;24;-24;38;-29;30;"hard";"hom";"ns";-15;28;-47;2;-34;0;97,447;2,66666666666667;0,15236374585968;"conc";"neutr";"1"
"883";622;-0,136522524645536;0;0,374887082204156;7;8;17;16;8;8;10;18;8;8;7;5;13;"hard";"clim";"ns";7;10;6;1;-4;0;37,5;3,66666666666667;-0,0698584763625419;"conc";"disc";"1"
"884";622;-0,136522524645536;0;0,374887082204156;7;8;17;16;8;8;10;18;8;8;7;5;13;"hard";"gmo";"s";2;10;8;3;7;1;181,763;3,66666666666667;-0,0698584763625419;"disc";"conc";"1"
"885";622;-0,136522524645536;0;0,374887082204156;7;8;17;16;8;8;10;18;8;8;7;5;13;"hard";"hom";"s";4;4;-3;2;3;0;4,852;3,66666666666667;-0,0698584763625419;"disc";"neutr";"1"
"886";623;-0,237971800007855;0;0,374887082204156;50;50;50;50;50;-50;-50;-50;-27;1;11;10;50;"easy";"clim";"s";-21;-15;-5;3;-37;0;97,371;5,66666666666667;-0,180969587473653;"neutr";"disc";"0"
"887";623;-0,237971800007855;0;0,374887082204156;50;50;50;50;50;-50;-50;-50;-27;1;11;10;50;"easy";"gmo";"ns";14;23;20;2;43;0;248,816;5,66666666666667;-0,180969587473653;"neutr";"conc";"0"
"888";623;-0,237971800007855;0;0,374887082204156;50;50;50;50;50;-50;-50;-50;-27;1;11;10;50;"easy";"hom";"ns";22;50;19;1;27;0;66,385;5,66666666666667;-0,180969587473653;"neutr";"neutr";"0"
"889";624;-0,19449353913829;0;0,374887082204156;18;30;19;9;17;-19;-22;11;11;27;20;29;-11;"hard";"clim";"ns";-11;-6;-12;2;9;1;34,494;5,33333333333333;-0,180969587473653;"conc";"conc";"1"
"890";624;-0,19449353913829;0;0,374887082204156;18;30;19;9;17;-19;-22;11;11;27;20;29;-11;"hard";"gmo";"s";-6;-7;-10;1;-8;0;26,064;5,33333333333333;-0,180969587473653;"disc";"disc";"1"
"891";624;-0,19449353913829;0;0,374887082204156;18;30;19;9;17;-19;-22;11;11;27;20;29;-11;"hard";"hom";"s";-17;-11;-16;3;22;0;38,354;5,33333333333333;-0,180969587473653;"disc";"neutr";"1"
"892";625;-0,295942814500609;0;0,0415537488708225;12;16;15;10;9;19;17;24;-3;-5;13;11;13;"easy";"clim";"s";13;11;20;3;38;1;2,838;4,66666666666667;-0,180969587473653;"disc";"disc";"0"
"893";625;-0,295942814500609;0;0,0415537488708225;12;16;15;10;9;19;17;24;-3;-5;13;11;13;"easy";"gmo";"ns";-4;-16;11;2;14;1;3,494;4,66666666666667;-0,180969587473653;"conc";"conc";"0"
"894";625;-0,295942814500609;0;0,0415537488708225;12;16;15;10;9;19;17;24;-3;-5;13;11;13;"easy";"hom";"ns";-9;9;16;1;7;0;6,544;4,66666666666667;-0,180969587473653;"conc";"neutr";"0"
"895";626;-0,0785515101527826;0;0,374887082204156;50;50;50;-50;41;-11;-13;-10;13;12;42;10;-21;"easy";"clim";"ns";42;41;41;3;-24;0;90,437;3,33333333333333;-0,180969587473653;"neutr";"disc";"0"
"896";626;-0,0785515101527826;0;0,374887082204156;50;50;50;-50;41;-11;-13;-10;13;12;42;10;-21;"easy";"gmo";"s";20;22;15;1;19;1;169,453;3,33333333333333;-0,180969587473653;"neutr";"conc";"0"
"897";626;-0,0785515101527826;0;0,374887082204156;50;50;50;-50;41;-11;-13;-10;13;12;42;10;-21;"easy";"hom";"s";42;43;45;2;-11;0;449,909;3,33333333333333;-0,180969587473653;"neutr";"neutr";"0"
"898";629;-0,310435568123797;0;-0,291779584462511;34;37;36;-25;33;19;25;28;-28;32;26;33;-26;"easy";"clim";"s";-21;-27;-26;2;17;1;23,582;6,66666666666667;-0,292080698584764;"disc";"disc";"0"
"899";629;-0,310435568123797;0;-0,291779584462511;34;37;36;-25;33;19;25;28;-28;32;26;33;-26;"easy";"gmo";"ns";-18;-24;-21;3;17;0;37,703;6,66666666666667;-0,292080698584764;"conc";"conc";"0"
"900";629;-0,310435568123797;0;-0,291779584462511;34;37;36;-25;33;19;25;28;-28;32;26;33;-26;"easy";"hom";"s";-13;-14;-16;1;18;0;112,63;6,66666666666667;-0,292080698584764;"disc";"neutr";"0"
"901";630;-0,237971800007855;0;0,374887082204156;11;50;10;-50;50;-10;50;21;-50;-50;50;11;-50;"hard";"clim";"s";40;22;50;1;-40;1;77,166;4;0,15236374585968;"disc";"neutr";"1"
"902";630;-0,237971800007855;0;0,374887082204156;11;50;10;-50;50;-10;50;21;-50;-50;50;11;-50;"hard";"gmo";"ns";50;50;50;2;-50;1;50,469;4;0,15236374585968;"conc";"neutr";"1"
"903";630;-0,237971800007855;0;0,374887082204156;11;50;10;-50;50;-10;50;21;-50;-50;50;11;-50;"hard";"hom";"s";50;50;50;3;-50;0;27,664;4;0,15236374585968;"disc";"neutr";"1"
"904";633;-0,266957307254232;0;0,0415537488708225;42;29;30;-38;34;-47;40;21;-33;24;23;30;31;"easy";"clim";"ns";-15;-21;-16;3;16;1;38,85;4;0,0412526347485692;"conc";"neutr";"0"
"905";633;-0,266957307254232;0;0,0415537488708225;42;29;30;-38;34;-47;40;21;-33;24;23;30;31;"easy";"gmo";"s";-28;-19;-40;1;19;0;162,744;4;0,0412526347485692;"disc";"neutr";"0"
"906";633;-0,266957307254232;0;0,0415537488708225;42;29;30;-38;34;-47;40;21;-33;24;23;30;31;"easy";"hom";"ns";19;-23;-19;2;-22;1;44,434;4;0,0412526347485692;"conc";"neutr";"0"
"907";635;-0,136522524645536;0;-0,291779584462511;12;7;27;-35;11;-28;36;32;16;23;33;26;2;"hard";"clim";"ns";50;42;-50;2;-22;0;131,102;6,33333333333333;0,0412526347485692;"conc";"conc";"1"
"908";635;-0,136522524645536;0;-0,291779584462511;12;7;27;-35;11;-28;36;32;16;23;33;26;2;"hard";"gmo";"s";50;36;-50;3;-30;0;61,202;6,33333333333333;0,0412526347485692;"disc";"disc";"1"
"909";635;-0,136522524645536;0;-0,291779584462511;12;7;27;-35;11;-28;36;32;16;23;33;26;2;"hard";"hom";"s";49;44;-50;1;-19;1;113,673;6,33333333333333;0,0412526347485692;"disc";"neutr";"1"
"910";636;-0,19449353913829;0;0,0415537488708225;-36;26;3;-46;3;20;16;18;-44;12;13;8;-47;"easy";"clim";"ns";-37;-38;-39;2;29;0;61,768;7;-0,292080698584764;"conc";"conc";"0"
"911";636;-0,19449353913829;0;0,0415537488708225;-36;26;3;-46;3;20;16;18;-44;12;13;8;-47;"easy";"gmo";"s";-39;-46;-37;1;12;0;67;7;-0,292080698584764;"disc";"disc";"0"
"912";636;-0,19449353913829;0;0,0415537488708225;-36;26;3;-46;3;20;16;18;-44;12;13;8;-47;"easy";"hom";"s";-47;-49;-50;3;35;0;42,452;7;-0,292080698584764;"disc";"neutr";"0"
"913";639;-0,0350732492832173;0;-0,291779584462511;50;30;1;13;50;-11;-38;-19;-20;1;1;1;2;"easy";"clim";"ns";6;-4;-5;1;-29;0;82,262;3,66666666666667;-0,292080698584764;"neutr";"disc";"0"
"914";639;-0,0350732492832173;0;-0,291779584462511;50;30;1;13;50;-11;-38;-19;-20;1;1;1;2;"easy";"gmo";"ns";-23;-31;33;3;-49;0;49,949;3,66666666666667;-0,292080698584764;"neutr";"disc";"0"
"915";639;-0,0350732492832173;0;-0,291779584462511;50;30;1;13;50;-11;-38;-19;-20;1;1;1;2;"easy";"hom";"ns";39;32;31;2;-46;1;50,891;3,66666666666667;-0,292080698584764;"neutr";"neutr";"0"
"916";643;-0,266957307254232;0;-0,291779584462511;-40;-17;13;46;50;3;-10;-18;5;4;-8;-6;35;"hard";"clim";"s";-15;-4;-12;1;22;0;51,275;4;-0,0698584763625419;"disc";"neutr";"1"
"917";643;-0,266957307254232;0;-0,291779584462511;-40;-17;13;46;50;3;-10;-18;5;4;-8;-6;35;"hard";"gmo";"s";-12;-17;-21;2;30;1;35,301;4;-0,0698584763625419;"disc";"neutr";"1"
"918";643;-0,266957307254232;0;-0,291779584462511;-40;-17;13;46;50;3;-10;-18;5;4;-8;-6;35;"hard";"hom";"s";-13;12;-11;3;27;0;30,701;4;-0,0698584763625419;"disc";"neutr";"1"
"919";645;-0,324928321746985;0;-0,291779584462511;12;12;21;-30;50;31;33;31;-40;21;23;22;-17;"hard";"clim";"ns";-40;22;-28;1;12;0;51,53;5;-0,180969587473653;"conc";"conc";"1"
"920";645;-0,324928321746985;0;-0,291779584462511;12;12;21;-30;50;31;33;31;-40;21;23;22;-17;"hard";"gmo";"s";50;5;50;3;1;1;24,921;5;-0,180969587473653;"disc";"disc";"1"
"921";645;-0,324928321746985;0;-0,291779584462511;12;12;21;-30;50;31;33;31;-40;21;23;22;-17;"hard";"hom";"ns";11;11;1;2;11;1;42,744;5;-0,180969587473653;"conc";"neutr";"1"
"922";651;-0,00608774203684054;0;0,0415537488708225;33;43;49;-43;50;6;0;-11;-10;0;36;-20;-47;"easy";"clim";"ns";40;-25;-47;1;27;0;364,842;4,66666666666667;-0,0698584763625419;"conc";"conc";"0"
"923";651;-0,00608774203684054;0;0,0415537488708225;33;43;49;-43;50;6;0;-11;-10;0;36;-20;-47;"easy";"gmo";"ns";-29;-7;-46;2;20;0;582,117;4,66666666666667;-0,0698584763625419;"conc";"conc";"0"
"924";651;-0,00608774203684054;0;0,0415537488708225;33;43;49;-43;50;6;0;-11;-10;0;36;-20;-47;"easy";"hom";"ns";-3;6;13;3;20;1;132,754;4,66666666666667;-0,0698584763625419;"conc";"neutr";"0"
"925";652;-0,0640587565295941;0;0,374887082204156;50;50;41;-50;50;-50;50;50;-50;-31;50;-50;-50;"easy";"clim";"s";11;12;-50;3;50;1;109,644;7;0,15236374585968;"neutr";"disc";"0"
"926";652;-0,0640587565295941;0;0,374887082204156;50;50;41;-50;50;-50;50;50;-50;-31;50;-50;-50;"easy";"gmo";"ns";-50;-50;-50;2;31;1;68,619;7;0,15236374585968;"neutr";"conc";"0"
"927";652;-0,0640587565295941;0;0,374887082204156;50;50;41;-50;50;-50;50;50;-50;-31;50;-50;-50;"easy";"hom";"s";22;32;20;1;-31;0;143,644;7;0,15236374585968;"neutr";"neutr";"0"
"928";654;-0,0640587565295941;0;0,374887082204156;32;50;50;-50;50;-9;22;31;-40;32;32;50;-31;"hard";"clim";"s";-31;-32;12;1;23;1;47,72;2,33333333333333;-0,0698584763625419;"disc";"conc";"1"
"929";654;-0,0640587565295941;0;0,374887082204156;32;50;50;-50;50;-9;22;31;-40;32;32;50;-31;"hard";"gmo";"ns";20;22;11;2;32;0;32,096;2,33333333333333;-0,0698584763625419;"conc";"disc";"1"
"930";654;-0,0640587565295941;0;0,374887082204156;32;50;50;-50;50;-9;22;31;-40;32;32;50;-31;"hard";"hom";"ns";21;20;21;3;30;1;34,892;2,33333333333333;-0,0698584763625419;"conc";"neutr";"1"
"931";660;-0,00608774203684054;0;-0,291779584462511;-21;1;1;1;-50;1;50;1;-50;1;-10;11;-21;"hard";"clim";"s";1;1;1;3;1;0;7,206;4;-0,403191809695875;"disc";"neutr";"1"
"932";660;-0,00608774203684054;0;-0,291779584462511;-21;1;1;1;-50;1;50;1;-50;1;-10;11;-21;"hard";"gmo";"s";1;1;1;2;1;0;14,979;4;-0,403191809695875;"disc";"neutr";"1"
"933";660;-0,00608774203684054;0;-0,291779584462511;-21;1;1;1;-50;1;50;1;-50;1;-10;11;-21;"hard";"hom";"s";-20;21;-10;1;1;1;66,872;4;-0,403191809695875;"disc";"neutr";"1"
"934";663;-0,426377597109304;1;-0,291779584462511;37;29;-16;-46;20;-40;39;-22;-23;16;25;20;45;"easy";"clim";"s";-36;-33;-37;2;35;0;44,101;5,33333333333333;0,0412526347485692;"disc";"disc";"0"
"935";663;-0,426377597109304;1;-0,291779584462511;37;29;-16;-46;20;-40;39;-22;-23;16;25;20;45;"easy";"gmo";"s";9;8;32;3;-22;0;54,801;5,33333333333333;0,0412526347485692;"disc";"disc";"0"
"936";663;-0,426377597109304;1;-0,291779584462511;37;29;-16;-46;20;-40;39;-22;-23;16;25;20;45;"easy";"hom";"ns";17;37;35;1;-24;1;50,6;5,33333333333333;0,0412526347485692;"conc";"neutr";"0"
"937";665;-0,426377597109304;1;0,0415537488708225;50;50;20;-27;28;0;2;0;33;25;-5;-20;42;"hard";"clim";"ns";5;11;-50;1;21;0;75,724;3,33333333333333;0,15236374585968;"neutr";"disc";"1"
"938";665;-0,426377597109304;1;0,0415537488708225;50;50;20;-27;28;0;2;0;33;25;-5;-20;42;"hard";"gmo";"ns";10;-20;20;3;31;0;61,351;3,33333333333333;0,15236374585968;"neutr";"disc";"1"
"939";665;-0,426377597109304;1;0,0415537488708225;50;50;20;-27;28;0;2;0;33;25;-5;-20;42;"hard";"hom";"s";20;10;-30;2;-20;0;100,193;3,33333333333333;0,15236374585968;"neutr";"neutr";"1"
"940";666;0,00840501158634788;1;0,374887082204156;-20;31;21;-10;31;1;1;21;-20;32;31;31;-20;"easy";"clim";"ns";10;20;41;1;42;0;63,691;3,66666666666667;0,485697079193014;"conc";"disc";"0"
"941";666;0,00840501158634788;1;0,374887082204156;-20;31;21;-10;31;1;1;21;-20;32;31;31;-20;"easy";"gmo";"ns";10;12;32;2;42;1;58,365;3,66666666666667;0,485697079193014;"conc";"disc";"0"
"942";666;0,00840501158634788;1;0,374887082204156;-20;31;21;-10;31;1;1;21;-20;32;31;31;-20;"easy";"hom";"ns";21;20;49;3;31;1;1282,656;3,66666666666667;0,485697079193014;"conc";"neutr";"0"
"943";667;-0,19449353913829;0;-0,291779584462511;23;23;24;24;2;-15;15;20;2;10;11;15;12;"hard";"clim";"s";2;2;2;3;4;0;51,506;5,33333333333333;-0,180969587473653;"disc";"disc";"1"
"944";667;-0,19449353913829;0;-0,291779584462511;23;23;24;24;2;-15;15;20;2;10;11;15;12;"hard";"gmo";"ns";2;2;2;1;2;0;96,286;5,33333333333333;-0,180969587473653;"conc";"conc";"1"
"945";667;-0,19449353913829;0;-0,291779584462511;23;23;24;24;2;-15;15;20;2;10;11;15;12;"hard";"hom";"ns";2;2;2;2;2;0;50,408;5,33333333333333;-0,180969587473653;"conc";"neutr";"1"
"946";668;-0,136522524645536;0;0,0415537488708225;50;50;22;-49;31;-49;50;26;-50;50;37;37;-50;"easy";"clim";"ns";13;12;13;3;20;0;78,001;6;-0,292080698584764;"neutr";"conc";"0"
"947";668;-0,136522524645536;0;0,0415537488708225;50;50;22;-49;31;-49;50;26;-50;50;37;37;-50;"easy";"gmo";"s";21;21;35;1;14;0;94,356;6;-0,292080698584764;"neutr";"disc";"0"
"948";668;-0,136522524645536;0;0,0415537488708225;50;50;22;-49;31;-49;50;26;-50;50;37;37;-50;"easy";"hom";"s";29;29;16;2;11;0;140,301;6;-0,292080698584764;"neutr";"neutr";"0"
"949";669;-0,426377597109304;0;0,0415537488708225;50;32;32;-32;35;-8;-50;-50;50;9;-50;-35;50;"easy";"clim";"ns";-19;-27;-13;2;24;0;13,75;2,66666666666667;0,15236374585968;"neutr";"disc";"0"
"950";669;-0,426377597109304;0;0,0415537488708225;50;32;32;-32;35;-8;-50;-50;50;9;-50;-35;50;"easy";"gmo";"s";18;12;14;3;-15;0;33,367;2,66666666666667;0,15236374585968;"neutr";"conc";"0"
"951";669;-0,426377597109304;0;0,0415537488708225;50;32;32;-32;35;-8;-50;-50;50;9;-50;-35;50;"easy";"hom";"ns";-34;-33;-33;1;20;1;22,326;2,66666666666667;0,15236374585968;"neutr";"neutr";"0"
"952";670;-0,0350732492832173;1;-0,291779584462511;-18;50;3;-45;-41;-27;-50;37;-49;48;50;43;-50;"easy";"clim";"ns";14;33;50;2;50;0;67,158;5;-0,292080698584764;"conc";"conc";"0"
"953";670;-0,0350732492832173;1;-0,291779584462511;-18;50;3;-45;-41;-27;-50;37;-49;48;50;43;-50;"easy";"gmo";"ns";-48;8;15;1;50;1;83,002;5;-0,292080698584764;"conc";"conc";"0"
